project_id,notification_id,notification_number,tentative_publish_date,serial_number,district,sub_district,village,survey_number,survey_number_raw,area_hectares,area_raw,land_type,land_nature,land_category,description_raw,party_count,owner_count,affected_party_count,total_party_area_hectares,notification_type
54635,35100,S.O. 5781 (E),15/11/2018,226,KHORDHA,Begunia,Baghamari,2584,2584 २५८४,0.0243,0.0243 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.0243,3D
54635,35100,S.O. 5781 (E),15/11/2018,227,KHORDHA,Begunia,Baghamari,2700,2700 २७००,0.0081,0.0081 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0162,3D
54635,35100,S.O. 5781 (E),15/11/2018,228,KHORDHA,Begunia,Baghamari,2712,2712 २७१२,0.0809,0.0809 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1618,3D
54635,35100,S.O. 5781 (E),15/11/2018,229,KHORDHA,Begunia,Baghamari,2711,2711 २७११,0.0364,0.0364 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0728,3D
54635,35100,S.O. 5781 (E),15/11/2018,230,KHORDHA,Begunia,Baghamari,2578,2578 २५७८,0.0405,0.0405 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.081,3D
54635,35100,S.O. 5781 (E),15/11/2018,231,KHORDHA,Begunia,Baghamari,2579,2579 २५७९,0.0182,0.0182 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0182,3D
54635,35100,S.O. 5781 (E),15/11/2018,232,KHORDHA,Begunia,Baghamari,2649,2649 २६४९,0.0425,0.0425 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0425,3D
54635,35100,S.O. 5781 (E),15/11/2018,233,KHORDHA,Begunia,Baghamari,2648,2648 २६४८,0.0061,0.0061 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0061,3D
54635,35100,S.O. 5781 (E),15/11/2018,234,KHORDHA,Begunia,Baghamari,2650,2650 २६५०,0.0061,0.0061 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0061,3D
54635,35100,S.O. 5781 (E),15/11/2018,235,KHORDHA,Begunia,Baghamari,2651,2651 २६५१,0.1255,0.1255 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.1255,3D
54635,35100,S.O. 5781 (E),15/11/2018,236,KHORDHA,Begunia,Baghamari,2652,2652 २६५२,0.0405,0.0405 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0405,3D
54635,35100,S.O. 5781 (E),15/11/2018,237,KHORDHA,Begunia,Baghamari,2653,2653 २६५३,0.0324,0.0324 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,238,KHORDHA,Begunia,Baghamari,2647,2647 २६४७,0.0162,0.0162 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,239,KHORDHA,Begunia,Baghamari,2646,2646 / 3132 २६४६ / ३१३२,0.0202,0.0202 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0202,3D
54635,35100,S.O. 5781 (E),15/11/2018,240,KHORDHA,Begunia,Baghamari,2589,2589 २५८९,0.0081,0.0081 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0162,3D
54635,35100,S.O. 5781 (E),15/11/2018,241,KHORDHA,Begunia,Baghamari,2588,2588 २५८८,0.0121,0.0121 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0121,3D
54635,35100,S.O. 5781 (E),15/11/2018,242,KHORDHA,Begunia,Baghamari,2587,2587 २५८७,0.004,0.004 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.004,3D
54635,35100,S.O. 5781 (E),15/11/2018,243,KHORDHA,Begunia,Baghamari,2933,2933 २९३३,0.1295,0.1295 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.1295,3D
54635,35100,S.O. 5781 (E),15/11/2018,244,KHORDHA,Begunia,Baghamari,2899,2899 २८९९,0.0364,0.0364 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.0364,3D
54635,35100,S.O. 5781 (E),15/11/2018,245,KHORDHA,Begunia,Baghamari,2585,2585 २५८५,0.0324,0.0324 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0648,3D
54635,35100,S.O. 5781 (E),15/11/2018,246,KHORDHA,Begunia,Baghamari,2654,2654 २६५४,0.0004,0.0004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0004,3D
54635,35100,S.O. 5781 (E),15/11/2018,247,KHORDHA,Begunia,Baghamari,2664,2664 २६६४,0.1012,0.1012 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.1012,3D
54635,35100,S.O. 5781 (E),15/11/2018,248,KHORDHA,Begunia,Baghamari,2666,2666 २६६६,0.0162,0.0162 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,249,KHORDHA,Begunia,Baghamari,2667,2667 २६६७,0.0223,0.0223 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0223,3D
54635,35100,S.O. 5781 (E),15/11/2018,250,KHORDHA,Begunia,Baghamari,2668,2668 २६६८,0.0243,0.0243 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0243,3D
54635,35100,S.O. 5781 (E),15/11/2018,251,KHORDHA,Begunia,Baghamari,2555,2555 २५५५,0.0162,0.0162 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0162,3D
54635,35100,S.O. 5781 (E),15/11/2018,252,KHORDHA,Begunia,Baghamari,2554,2554 २५५४,0.0769,0.0769 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0769,3D
54635,35100,S.O. 5781 (E),15/11/2018,253,KHORDHA,Begunia,Baghamari,2552,2552 २५५२,0.0142,0.0142 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0142,3D
54635,35100,S.O. 5781 (E),15/11/2018,254,KHORDHA,Begunia,Baghamari,2692,2692 २६९२,0.1376,0.1376 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.1376,3D
54635,35100,S.O. 5781 (E),15/11/2018,255,KHORDHA,Begunia,Baghamari,2697,2697 २६९७,0.0506,0.0506 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0506,3D
54635,35100,S.O. 5781 (E),15/11/2018,256,KHORDHA,Begunia,Baghamari,2698,2698 २६९८,0.0749,0.0749 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0749,3D
54635,35100,S.O. 5781 (E),15/11/2018,257,KHORDHA,Begunia,Baghamari,2718,2718 २७१८,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.004,3D
54635,35100,S.O. 5781 (E),15/11/2018,258,KHORDHA,Begunia,Baghamari,2818,2818 २८१८,0.089,0.089 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.178,3D
54635,35100,S.O. 5781 (E),15/11/2018,259,KHORDHA,Begunia,Baghamari,2714,2714 २७१४,0.17,0.17 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.34,3D
54635,35100,S.O. 5781 (E),15/11/2018,260,KHORDHA,Begunia,Baghamari,2820,2820 २८२०,0.174,0.174 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.348,3D
54635,35100,S.O. 5781 (E),15/11/2018,261,KHORDHA,Begunia,Baghamari,2822,2822 २८२२,0.1497,0.1497 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2994,3D
54635,35100,S.O. 5781 (E),15/11/2018,262,KHORDHA,Begunia,Baghamari,2824,2824 २८२४,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.008,3D
54635,35100,S.O. 5781 (E),15/11/2018,263,KHORDHA,Begunia,Baghamari,2873,2873 २८७३,0.1012,0.1012 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",3,3,0,0.2024,3D
54635,35100,S.O. 5781 (E),15/11/2018,264,KHORDHA,Begunia,Baghamari,2715,2715 २७१५,0.2327,0.2327 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.4654,3D
54635,35100,S.O. 5781 (E),15/11/2018,265,KHORDHA,Begunia,Baghamari,2819,2819 २८१९,0.2711,0.2711 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",3,3,0,0.5422,3D
54635,35100,S.O. 5781 (E),15/11/2018,266,KHORDHA,Begunia,Baghamari,2834,2834 २८३४,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.004,3D
54635,35100,S.O. 5781 (E),15/11/2018,267,KHORDHA,Begunia,Baghamari,2833,2833 २८३३,0.0243,0.0243 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0486,3D
54635,35100,S.O. 5781 (E),15/11/2018,268,KHORDHA,Begunia,Baghamari,2821,2821 २८२१,0.174,0.174 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.174,3D
54635,35100,S.O. 5781 (E),15/11/2018,269,KHORDHA,Begunia,Baghamari,2823,2823 २८२३,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.008,3D
54635,35100,S.O. 5781 (E),15/11/2018,270,KHORDHA,Begunia,Baghamari,2826,2826 २८२६,0.344,0.344 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.688,3D
54635,35100,S.O. 5781 (E),15/11/2018,271,KHORDHA,Begunia,Baghamari,2782,2782 २७८२,0.1336,0.1336 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2672,3D
54635,35100,S.O. 5781 (E),15/11/2018,272,KHORDHA,Begunia,Baghamari,2780,2780 २७८०,0.0809,0.0809 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1618,3D
54635,35100,S.O. 5781 (E),15/11/2018,273,KHORDHA,Begunia,Baghamari,2827,2827 २८२७,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.004,3D
54635,35100,S.O. 5781 (E),15/11/2018,274,KHORDHA,Begunia,Baghamari,2870,2870 २८७०,0.0668,0.0668 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",3,3,0,0.1336,3D
54635,35100,S.O. 5781 (E),15/11/2018,275,KHORDHA,Begunia,Baghamari,2871,2871 २८७१,0.0809,0.0809 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1618,3D
54635,35100,S.O. 5781 (E),15/11/2018,276,KHORDHA,Begunia,Baghamari,2872,2872 २८७२,0.085,0.085 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1699858,3D
54635,35100,S.O. 5781 (E),15/11/2018,277,KHORDHA,Begunia,Baghamari,2874,2874 २८७४,0.1072,0.1072 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.1072,3D
54635,35100,S.O. 5781 (E),15/11/2018,278,KHORDHA,Begunia,Baghamari,2781,2781 २७८१,0.1174,0.1174 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2348,3D
54635,35100,S.O. 5781 (E),15/11/2018,279,KHORDHA,Begunia,Baghamari,2779,2779 २७७९,0.0769,0.0769 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1538,3D
54635,35100,S.O. 5781 (E),15/11/2018,280,KHORDHA,Begunia,Baghamari,2778,2778 २७७८,0.0283,0.0283 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0283,3D
54635,35100,S.O. 5781 (E),15/11/2018,281,KHORDHA,Begunia,Baghamari,2908,2908 २९०८,0.004,0.004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.004,3D
54635,35100,S.O. 5781 (E),15/11/2018,282,KHORDHA,Begunia,Baghamari,2903,2903 २९०३,0.2833,0.2833 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.2833,3D
54635,35100,S.O. 5781 (E),15/11/2018,283,KHORDHA,Begunia,Baghamari,2904,2904 २९०४,0.0971,0.0971 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0971,3D
54635,35100,S.O. 5781 (E),15/11/2018,284,KHORDHA,Begunia,Baghamari,2916,2916 २९१६,0.085,0.085 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.085,3D
54635,35100,S.O. 5781 (E),15/11/2018,285,KHORDHA,Begunia,Baghamari,2905,2905 २९०५,0.1052,0.1052 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2104,3D
54635,35100,S.O. 5781 (E),15/11/2018,286,KHORDHA,Begunia,Baghamari,2907,2907 २९०७,0.0364,0.0364 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0364,3D
54635,35100,S.O. 5781 (E),15/11/2018,287,KHORDHA,Begunia,Baghamari,2906,2906 २९०६,0.0202,0.0202 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0404,3D
54635,35100,S.O. 5781 (E),15/11/2018,288,KHORDHA,Begunia,Baghamari,2912,2912 २९१२,0.2307,0.2307 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.4614,3D
54635,35100,S.O. 5781 (E),15/11/2018,289,KHORDHA,Begunia,Baghamari,2913,2913 २९१३,0.1619,0.1619 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.1619,3D
54635,35100,S.O. 5781 (E),15/11/2018,290,KHORDHA,Begunia,Baghamari,2914,2914 २९१४,0.0648,0.0648 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0648,3D
54635,35100,S.O. 5781 (E),15/11/2018,291,KHORDHA,Begunia,Baghamari,2915,2915 २९१५,0.1477,0.1477 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2954,3D
54635,35100,S.O. 5781 (E),15/11/2018,292,KHORDHA,Begunia,Baghamari,2875,2875 २८७५,0.0324,0.0324 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,293,KHORDHA,Begunia,Baghamari,1406,1406 १४०६,0.0202,0.0202 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0202,3D
54635,35100,S.O. 5781 (E),15/11/2018,294,KHORDHA,Begunia,Baghamari,326,326 ३२६,0.0668,0.0668 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1336,3D
54635,35100,S.O. 5781 (E),15/11/2018,295,KHORDHA,Begunia,Baghamari,327,327 ३२७,0.0324,0.0324 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,296,KHORDHA,Begunia,Baghamari,328,328 ३२८,0.0004,0.0004 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0004,3D
54635,35100,S.O. 5781 (E),15/11/2018,297,KHORDHA,Begunia,Baghamari,329,329 ३२९,0.0405,0.0405 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0405,3D
54635,35100,S.O. 5781 (E),15/11/2018,298,KHORDHA,Begunia,Baghamari,330,330 ३३०,0.0364,0.0364 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0364,3D
54635,35100,S.O. 5781 (E),15/11/2018,299,KHORDHA,Begunia,Baghamari,344,344 ३४४,0.0154,0.0154 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0154,3D
54635,35100,S.O. 5781 (E),15/11/2018,300,KHORDHA,Begunia,Baghamari,345,345 ३४५,0.0304,0.0304 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0304,3D
54635,35100,S.O. 5781 (E),15/11/2018,301,KHORDHA,Begunia,Baghamari,346,346 ३४६,0.0162,0.0162 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,302,KHORDHA,Begunia,Baghamari,405,405 ४०५,0.1012,0.1012 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.2024,3D
54635,35100,S.O. 5781 (E),15/11/2018,303,KHORDHA,Begunia,Baghamari,406,406 ४०६,0.0162,0.0162 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0324,3D
54635,35100,S.O. 5781 (E),15/11/2018,304,KHORDHA,Begunia,Baghamari,404,404 ४०४,0.013,0.013 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.026,3D
54635,35100,S.O. 5781 (E),15/11/2018,305,KHORDHA,Begunia,Baghamari,2696,2696 २६९६,0.0202,0.0202 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0202,3D
54635,35100,S.O. 5781 (E),15/11/2018,306,KHORDHA,Begunia,Baghamari,409,409 ४०९,0.0971,0.0971 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.1942,3D
54635,35100,S.O. 5781 (E),15/11/2018,307,KHORDHA,Begunia,Baghamari,408,408 ४०८,0.0324,0.0324 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0648,3D
54635,35100,S.O. 5781 (E),15/11/2018,308,KHORDHA,Begunia,Baghamari,410,410 ४१०,0.0061,0.0061 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0122,3D
54635,35100,S.O. 5781 (E),15/11/2018,309,KHORDHA,Begunia,Baghamari,415,415 ४१५,0.0348,0.0348 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",2,2,0,0.0696,3D
54635,35100,S.O. 5781 (E),15/11/2018,310,KHORDHA,Khordha,Pubusahi,859,859 ८५९,0.0016,0.0016 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0016,3D
54635,44312,1306(E),24/03/2022,1,KHORDHA,Begunia,Lokanathpur,234,234 २३४,0.1518,0.1518 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",12,12,0,0.2068017,3D
54635,44312,1306(E),24/03/2022,2,KHORDHA,Bolagad,Tikatal,303,303 ३०३,0.0137598,0.0137598 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0137598,3D
54635,44312,1306(E),24/03/2022,3,KHORDHA,Bolagad,Tikatal,313,313 ३१३,0.056658,0.056658 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.056658,3D
54635,44312,1306(E),24/03/2022,4,KHORDHA,Bolagad,Tikatal,314,314 ३१४,0.020235,0.020235 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.020235,3D
54635,44312,1306(E),24/03/2022,5,KHORDHA,Bolagad,Tikatal,315,315 ३१५,0.0020235,0.0020235 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0020235,3D
54635,44312,1306(E),24/03/2022,6,KHORDHA,Bolagad,Tikatal,334,334 ३३४,0.141645,0.141645 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.141645,3D
54635,44312,1306(E),24/03/2022,7,KHORDHA,Bolagad,Tikatal,382,382 ३८२,0.0141645,0.0141645 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.0141645,3D
54635,44312,1306(E),24/03/2022,8,KHORDHA,Bolagad,Tikatal,494,494 ४९४,0.0068799,0.0068799 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.0068799,3D
54635,44312,1306(E),24/03/2022,9,KHORDHA,Bolagad,Tikatal,505,505 ५०५,0.291384,0.291384 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.291384,3D
54635,44312,1306(E),24/03/2022,10,KHORDHA,Bolagad,Tikatal,506,506 ५०६,0.032376,0.032376 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.032376,3D
54635,44312,1306(E),24/03/2022,11,KHORDHA,Bolagad,Tikatal,507,507 ५०७,0.335901,0.335901 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.335901,3D
54635,44312,1306(E),24/03/2022,12,KHORDHA,Bolagad,Tikatal,508,508 ५०८,0.145692,0.145692 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.145692,3D
54635,44312,1306(E),24/03/2022,13,KHORDHA,Bolagad,Tikatal,509,509 ५०९,0.222585,0.222585 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.222585,3D
54635,44312,1306(E),24/03/2022,14,KHORDHA,Bolagad,Tikatal,510,510 ५१०,0.190209,0.190209 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.190209,3D
54635,44312,1306(E),24/03/2022,15,KHORDHA,Bolagad,Tikatal,511,511 ५११,0.3095955,0.3095955 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.3095955,3D
54635,44312,1306(E),24/03/2022,16,KHORDHA,Bolagad,Tikatal,512,512 ५१२,0.016188,0.016188 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.016188,3D
54635,44312,1306(E),24/03/2022,17,KHORDHA,Bolagad,Tikatal,517,517 ५१७,0.024282,0.024282 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.024282,3D
54635,44312,1306(E),24/03/2022,18,KHORDHA,Bolagad,Tikatal,518,518 ५१८,0.004047,0.004047 Hectares,Wet,Government,Rural,"Land Type: ""Wet"" Land Nature: ""Government"" Land Category: ""Rural""",1,1,0,0.004047,3D
54635,44312,1306(E),24/03/2022,19,KHORDHA,Bolagad,Tikatal,519,519 ५१९,0.008094,0.008094 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.008094,3D
54635,44312,1306(E),24/03/2022,20,KHORDHA,Bolagad,Tikatal,520,520 ५२०,0.0101175,0.0101175 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.0101175,3D
54635,44312,1306(E),24/03/2022,21,KHORDHA,Bolagad,Tikatal,520/2296,520/2296 ५२०/२२९६,0.044517,0.044517 Hectares,Wet,Private,Rural,"Land Type: ""Wet"" Land Nature: ""Private"" Land Category: ""Rural""",1,1,0,0.044517,3D
